Date,Item,Shortage Qty 
29-07-2023,S2QSK,18
29-07-2023,SXOU2,2
29-07-2023,U602M,3
29-07-2023,UM20Q,43
29-07-2023,V260M,10
29-07-2023,V8SO4,7
29-07-2023,V0XU2,1
29-07-2023,VXGKZ,9
29-07-2023,VZD8U,10
29-07-2023,XIZDK,5
29-07-2023,X86U8,2
29-07-2023,XDUO0,1
29-07-2023,XMI0X,10
29-07-2023,ZOU28,5
30-07-2023,0G88D,21
30-07-2023,0SXVZ,15
30-07-2023,2DX0G,10
30-07-2023,20XMG,26
30-07-2023,20ZDU,4
30-07-2023,2KVDD,2
30-07-2023,468VV,5
30-07-2023,4KDXX,142
30-07-2023,428UQ,6
30-07-2023,4O8V0,40
30-07-2023,4USD4,3
30-07-2023,4ZX2K,13
30-07-2023,64IVO,5
30-07-2023,64D6G,28
30-07-2023,686UK,1
30-07-2023,64QK8,5
30-07-2023,6X6GG,16
30-07-2023,8UKOD,16
30-07-2023,8DDDD,8
30-07-2023,8XISD,7
30-07-2023,0IMX0,13
30-07-2023,0VI46,10
30-07-2023,0X8KQ,9
30-07-2023,D00MQ,26
30-07-2023,DD2K4,9
30-07-2023,DDZ4K,19
30-07-2023,DGGDQ,18
05-05-2023,4Q6GS,28
05-05-2023,4U6GX,4
05-05-2023,606U8,38
05-05-2023,6088K,71
05-05-2023,66XM2,214
05-05-2023,6KMS4,9
05-05-2023,6SDXK,1
05-05-2023,6U8XZ,102
05-05-2023,6DKMO,97
05-05-2023,8DUOO,69
05-05-2023,8QK0Q,2
05-05-2023,84K4Q,1
05-05-2023,06O0G,69
05-05-2023,0U8M6,304
05-05-2023,DD0QI,263
05-05-2023,G2S0X,2
05-05-2023,GI40X,2
05-05-2023,I00XS,31
05-05-2023,I8S2M,15
05-05-2023,I0XGV,1
05-05-2023,IXV2I,14
05-05-2023,K8IM8,80
05-05-2023,KUVX2,1
05-05-2023,KVQQD,562
05-05-2023,MIZDD,34
05-05-2023,O8O0Q,125
05-05-2023,OM0KG,1
05-05-2023,UIGZG,5
05-05-2023,UIZ0Q,516
05-05-2023,UOGGS,275
05-05-2023,V6K02,129
05-05-2023,V0X44,125
05-05-2023,XUDKX,264
05-05-2023,Z0K64,630
05-05-2023,Z88U6,223
05-05-2023,Z8O2X,25
05-05-2023,ZGI8Q,25
05-05-2023,ZMVX0,3
05-05-2023,ZZ0Q2,96
08-05-2023,08VGO,10
08-05-2023,0DO2X,17
08-05-2023,224ZZ,11
08-05-2023,2624M,13
08-05-2023,260KU,251
08-05-2023,2GXGX,3
08-05-2023,2OM6G,8
08-05-2023,46DV4,10
08-05-2023,4GI2O,98
08-05-2023,606U8,52
08-05-2023,6KMS4,9
08-05-2023,6SDXK,1
08-05-2023,84K4Q,20
08-05-2023,0U8M6,104
08-05-2023,DD0QI,146
08-05-2023,I00XS,3
08-05-2023,I8S2M,17
08-05-2023,I0XGV,1
08-05-2023,IVDI8,3
08-05-2023,IXV2I,14
08-05-2023,K8IM8,80
08-05-2023,KUVX2,1
08-05-2023,KVQQD,973
08-05-2023,O8O0Q,125
08-05-2023,OGVGI,3
08-05-2023,OM0KG,1
08-05-2023,OUVG6,63
08-05-2023,UIGZG,6
08-05-2023,V6K02,28
08-05-2023,V0X44,22
08-05-2023,X08X0,5
08-05-2023,XG62I,3
08-05-2023,XUDKX,195
08-05-2023,Z6K0G,4
08-05-2023,Z88U6,63
08-05-2023,Z8O2X,424
08-05-2023,ZGI8Q,424
08-05-2023,ZMVX0,3
08-05-2023,ZZ0Q2,102
09-05-2023,0ZG48,3
09-05-2023,224ZZ,11
09-05-2023,2624M,12
09-05-2023,2GXGX,3
09-05-2023,2OM6G,8
09-05-2023,46DV4,10
09-05-2023,4GI2O,103
09-05-2023,606U8,52
09-05-2023,6SDXK,1
09-05-2023,6DKMO,32
09-05-2023,0U8M6,104
09-05-2023,DD0QI,151
09-05-2023,I8S2M,17
09-05-2023,I0XGV,1
09-05-2023,IVDI8,3
09-05-2023,IXV2I,14
09-05-2023,K8IM8,80
09-05-2023,KUVX2,2
09-05-2023,KVQQD,998
09-05-2023,OGVGI,3
09-05-2023,OM0KG,1
09-05-2023,OUVG6,68
09-05-2023,UIGZG,6
09-05-2023,V6K02,28
09-05-2023,V0X44,23
09-05-2023,XG62I,3
09-05-2023,XUDKX,194
09-05-2023,Z2U86,50
09-05-2023,Z6K0G,4
09-05-2023,Z88U6,63
09-05-2023,ZMVX0,3
10-05-2023,0Z4DD,20
10-05-2023,0ZG48,3
10-05-2023,224ZZ,11
10-05-2023,2624M,12
10-05-2023,2GXGX,3
10-05-2023,2OM6G,8
10-05-2023,48DZO,15
10-05-2023,606U8,53
10-05-2023,6KMS4,9
10-05-2023,6SDXK,1
10-05-2023,6U8XZ,264
10-05-2023,6DKMO,32
10-05-2023,8DUOO,20
10-05-2023,0U8M6,104
10-05-2023,DD0QI,152
10-05-2023,G6I44,6
10-05-2023,I8S2M,17
10-05-2023,I0XGV,1
10-05-2023,IXV2I,14
10-05-2023,K8IM8,80
10-05-2023,KUVX2,1
10-05-2023,KVQQD,1035
10-05-2023,OGVGI,3
10-05-2023,OM0KG,1
10-05-2023,V0X44,24
10-05-2023,XUDKX,194
10-05-2023,Z0K64,20
10-05-2023,Z6K0G,4
10-05-2023,Z8O2X,50
10-05-2023,ZGI8Q,50
10-05-2023,ZMVX0,3
11-05-2023,0Z4DD,20
11-05-2023,0ZG48,3
11-05-2023,224ZZ,11
11-05-2023,2624M,12
11-05-2023,2GXGX,3
11-05-2023,2OM6G,8
11-05-2023,48DZO,25
11-05-2023,606U8,70
11-05-2023,6KMS4,9
11-05-2023,6SDXK,1
11-05-2023,6U8XZ,159
11-05-2023,6DKMO,32
11-05-2023,8DUOO,47
11-05-2023,0U8M6,1
11-05-2023,DD0QI,182
11-05-2023,I00XS,16
11-05-2023,I8S2M,17
11-05-2023,I0XGV,1
11-05-2023,IXV2I,14
11-05-2023,K8IM8,80
11-05-2023,KUVX2,1
11-05-2023,KVQQD,1049
11-05-2023,OGVGI,3
11-05-2023,OM0KG,1
11-05-2023,V0X44,62
11-05-2023,XUDKX,194
11-05-2023,Z0K64,20
11-05-2023,Z8O2X,50
11-05-2023,ZGI8Q,50
11-05-2023,ZMVX0,3
12-05-2023,0Z4DD,17
12-05-2023,0ZG48,3
12-05-2023,224ZZ,11
12-05-2023,2624M,12
12-05-2023,2GXGX,8
12-05-2023,2OM6G,8
12-05-2023,606U8,75
12-05-2023,6KMS4,9
12-05-2023,6SDXK,1
12-05-2023,6U8XZ,154
12-05-2023,664UK,6
12-05-2023,6DKMO,29
12-05-2023,0OD08,9
12-05-2023,0U8M6,1
12-05-2023,DD0QI,160
12-05-2023,I8S2M,16
12-05-2023,I0XGV,1
12-05-2023,IXV2I,14
12-05-2023,K8IM8,80
12-05-2023,KVQQD,599
12-05-2023,OGVGI,3
12-05-2023,OM0KG,1
12-05-2023,V0X44,64
12-05-2023,XUDKX,194
12-05-2023,Z0K64,20
12-05-2023,Z88U6,1
12-05-2023,Z8O2X,50
12-05-2023,ZGI8Q,50
12-05-2023,ZMVX0,3
15-05-2023,0Z4DD,17
15-05-2023,0ZG48,3
15-05-2023,224ZZ,11
15-05-2023,2624M,12
15-05-2023,2GXGX,8
15-05-2023,2OM6G,8
15-05-2023,606U8,75
15-05-2023,6KMS4,9
15-05-2023,6SDXK,1
15-05-2023,6U8XZ,154
15-05-2023,664UK,6
15-05-2023,6DKMO,29
15-05-2023,0OD08,9
15-05-2023,0U8M6,1
15-05-2023,DD0QI,160
15-05-2023,I8S2M,16
15-05-2023,I0XGV,1
15-05-2023,IXV2I,14
15-05-2023,K8IM8,80
15-05-2023,KVQQD,599
15-05-2023,OGVGI,3
15-05-2023,OM0KG,1
15-05-2023,V0X44,64
15-05-2023,XUDKX,194
15-05-2023,Z0K64,20
15-05-2023,Z88U6,1
15-05-2023,Z8O2X,50
15-05-2023,ZGI8Q,50
15-05-2023,ZMVX0,3
16-05-2023,0Z4DD,31
16-05-2023,224ZZ,11
16-05-2023,2GXGX,13
16-05-2023,2OM6G,8
16-05-2023,606U8,70
16-05-2023,6KMS4,9
16-05-2023,6SDXK,1
16-05-2023,6U8XZ,159
16-05-2023,664UK,11
16-05-2023,6DKMO,29
16-05-2023,0OD08,12
16-05-2023,0X00D,2
16-05-2023,DD0QI,179
16-05-2023,D6GK8,82
16-05-2023,G4GMU,2
16-05-2023,I8S2M,15
16-05-2023,I0XGV,1
16-05-2023,IXV2I,9
16-05-2023,K4DKU,65
16-05-2023,KVQQD,879
16-05-2023,OIXGV,3
16-05-2023,UIZ0Q,573
16-05-2023,XUDKX,19
16-05-2023,Z0K64,20
16-05-2023,Z88U6,5
16-05-2023,Z8O2X,71
16-05-2023,ZGI8Q,71
16-05-2023,ZMVX0,3
17-05-2023,0Z4DD,31
17-05-2023,224ZZ,11
17-05-2023,2OM6G,8
17-05-2023,46S0Q,1
17-05-2023,486XS,10
17-05-2023,6KMS4,9
17-05-2023,6SDXK,1
17-05-2023,6U8XZ,106
17-05-2023,664UK,11
17-05-2023,6DKMO,27
17-05-2023,8DUOO,10
17-05-2023,8GGO2,175
17-05-2023,0OD08,26
17-05-2023,0X00D,2
17-05-2023,DGD2U,4
17-05-2023,G4DSG,43
17-05-2023,G4GMU,2
17-05-2023,I8S2M,15
17-05-2023,I0XGV,1
17-05-2023,IXV2I,9
17-05-2023,KVQQD,493
17-05-2023,MGQG8,1
17-05-2023,MV8OU,39
17-05-2023,QX48O,46
17-05-2023,UIZ0Q,772
17-05-2023,Z0K64,20
17-05-2023,Z8O2X,71
17-05-2023,ZGI8Q,71
17-05-2023,ZMVX0,3
18-05-2023,0Z4DD,31
18-05-2023,224ZZ,11
18-05-2023,2OM6G,8
18-05-2023,46S0Q,1
18-05-2023,48DZO,35
18-05-2023,486XS,10
18-05-2023,6KMS4,10
18-05-2023,6U8XZ,67
18-05-2023,6DKMO,27
18-05-2023,0OD08,26
18-05-2023,0X00D,2
18-05-2023,G4GMU,2
18-05-2023,I0XGV,1
18-05-2023,K8IM8,26
18-05-2023,KVQQD,412
18-05-2023,QX48O,106
18-05-2023,UIZ0Q,777
18-05-2023,VZVKQ,1
18-05-2023,Z0K64,11
18-05-2023,Z8O2X,71
18-05-2023,ZGI8Q,71
18-05-2023,ZMVX0,3
19-05-2023,0Z4DD,33
19-05-2023,224ZZ,11
19-05-2023,2OM6G,8
19-05-2023,46S0Q,1
19-05-2023,48DZO,35
19-05-2023,6U8XZ,131
19-05-2023,626KX,1
19-05-2023,6DKMO,27
19-05-2023,8DUOO,628
19-05-2023,0OD08,26
19-05-2023,0X00D,2
19-05-2023,G4GMU,2
19-05-2023,I0XGV,1
19-05-2023,KVQQD,455
19-05-2023,MDM6M,25
19-05-2023,QX48O,106
19-05-2023,UIZ0Q,784
19-05-2023,VZVKQ,2
19-05-2023,Z0K64,5
19-05-2023,Z8O2X,4
19-05-2023,ZGI8Q,4
22-05-2023,0Z4DD,32
22-05-2023,2OM6G,8
22-05-2023,46S0Q,1
22-05-2023,48DZO,58
22-05-2023,6U8XZ,122
22-05-2023,626KX,1
22-05-2023,82MSG,24
22-05-2023,0OD08,26
22-05-2023,0X00D,2
22-05-2023,D4V6O,1
22-05-2023,D2DMD,42
22-05-2023,G86IS,45
22-05-2023,G4GMU,2
22-05-2023,KVQQD,785
22-05-2023,MDM6M,29
22-05-2023,QX48O,6
22-05-2023,VZVKQ,2
22-05-2023,Z0K64,60
23-05-2023,0Z4DD,32
23-05-2023,2OM6G,8
23-05-2023,46QZ8,1
23-05-2023,48DZO,78
23-05-2023,6U8XZ,174
23-05-2023,626KX,1
23-05-2023,82MSG,30
23-05-2023,8DUOO,5
23-05-2023,0OD08,26
23-05-2023,0X00D,2
23-05-2023,D4V6O,1
23-05-2023,D2DMD,42
23-05-2023,G86IS,47
23-05-2023,G4GMU,2
23-05-2023,KVQQD,815
23-05-2023,MDM6M,31
23-05-2023,QX48O,6
23-05-2023,VZVKQ,2
23-05-2023,X08K4,5
23-05-2023,XZ6KS,2
23-05-2023,Z0K64,76
24-05-2023,2GXGX,9
24-05-2023,2OM6G,8
24-05-2023,46QZ8,1
24-05-2023,48DZO,78
24-05-2023,626KX,1
24-05-2023,82MSG,31
24-05-2023,82DQD,1
24-05-2023,0X00D,5
24-05-2023,D4V6O,1
24-05-2023,D2DGS,9
24-05-2023,D2DMD,42
24-05-2023,G86IS,47
24-05-2023,I0XGV,1
24-05-2023,K8IM8,7
24-05-2023,KVQQD,900
24-05-2023,K2K68,43
24-05-2023,MDM6M,33
24-05-2023,QX48O,6
24-05-2023,UKKGU,4
24-05-2023,VZVKQ,3
24-05-2023,X08K4,17
24-05-2023,Z0K64,60
24-05-2023,Z8O2X,6
24-05-2023,ZGI8Q,6
25-05-2023,266MM,4
25-05-2023,2GXGX,9
25-05-2023,2OM6G,8
25-05-2023,46QZ8,1
25-05-2023,48DZO,78
25-05-2023,4V2XU,10
25-05-2023,6U8XZ,147
25-05-2023,626KX,1
25-05-2023,82MSG,33
25-05-2023,8DUOO,4
25-05-2023,82DQD,1
25-05-2023,0X00D,5
25-05-2023,D4V6O,1
25-05-2023,D2DGS,9
25-05-2023,D2DMD,42
25-05-2023,DO2S8,4
25-05-2023,G86IS,47
25-05-2023,I00XS,8
25-05-2023,I0XGV,1
25-05-2023,K8IM8,72
25-05-2023,KVQQD,944
25-05-2023,MDM6M,34
25-05-2023,QX48O,6
25-05-2023,UG4G4,1
25-05-2023,VZVKQ,4
25-05-2023,X08K4,72
25-05-2023,Z0K64,71
26-05-2023,266MM,4
26-05-2023,2GXGX,21
26-05-2023,2OM6G,8
26-05-2023,46KXX,1
26-05-2023,46QZ8,1
26-05-2023,48DZO,35
26-05-2023,4V2XU,21
26-05-2023,6U8XZ,120
26-05-2023,626KX,1
26-05-2023,6IO8U,8
26-05-2023,82MSG,33
26-05-2023,8K82D,17
26-05-2023,82DQD,1
26-05-2023,02IQD,37
26-05-2023,0X00D,5
26-05-2023,D4V6O,1
26-05-2023,D2DGS,12
26-05-2023,D2DMD,42
26-05-2023,G86IS,48
26-05-2023,I00XS,8
26-05-2023,I0XGV,1
26-05-2023,K8IM8,75
26-05-2023,KVQQD,947
26-05-2023,MDM6M,55
26-05-2023,OZK4D,3
26-05-2023,UG4G4,1
26-05-2023,UX80D,250
26-05-2023,VZVKQ,17
26-05-2023,XIZDD,164
26-05-2023,XD0O4,6
26-05-2023,Z0K64,70
29-05-2023,266MM,9
29-05-2023,2GXGX,36
29-05-2023,2OM6G,8
29-05-2023,46KXX,1
29-05-2023,46QZ8,1
29-05-2023,48DZO,2
29-05-2023,4V2XU,22
29-05-2023,6U8XZ,53
29-05-2023,626KX,1
29-05-2023,606G8,4
29-05-2023,6IO8U,8
29-05-2023,82MSG,7
29-05-2023,8DUOO,50
29-05-2023,82DQD,1
29-05-2023,0X00D,7
29-05-2023,D4V6O,1
29-05-2023,D2DGS,15
29-05-2023,D2DMD,10
29-05-2023,G86IS,48
29-05-2023,G48VX,1
29-05-2023,I00XS,29
29-05-2023,I0XGV,1
29-05-2023,MDM6M,73
29-05-2023,OZK4D,3
29-05-2023,UKKGU,2
29-05-2023,VZVKQ,30
29-05-2023,Z0K64,70
29-05-2023,Z6Q46,1
29-05-2023,ZUZK2,3
29-05-2023,ZX60Z,6
30-05-2023,266MM,9
30-05-2023,2GXGX,36
30-05-2023,2OM6G,8
30-05-2023,46KXX,1
30-05-2023,46QZ8,2
30-05-2023,48DZO,2
30-05-2023,4V2XU,22
30-05-2023,626KX,1
30-05-2023,606G8,22
30-05-2023,6IO8U,3
30-05-2023,82DQD,1
30-05-2023,0X00D,7
30-05-2023,D4V6O,1
30-05-2023,D2DMD,10
30-05-2023,G86IS,48
30-05-2023,G48VX,1
30-05-2023,I00XS,29
30-05-2023,I0XGV,1
30-05-2023,OGVGI,7
30-05-2023,OZK4D,3
30-05-2023,UKKGU,2
30-05-2023,VZVKQ,30
30-05-2023,Z0K64,70
30-05-2023,Z6Q46,1
30-05-2023,ZUZK2,3
30-05-2023,ZX60Z,6
31-05-2023,266MM,9
31-05-2023,2GXGX,43
31-05-2023,2OM6G,8
31-05-2023,46KXX,1
31-05-2023,46QZ8,7
31-05-2023,48DZO,2
31-05-2023,4V2XU,1146
31-05-2023,626KX,1
31-05-2023,664UK,56
31-05-2023,606G8,22
31-05-2023,6IO8U,3
31-05-2023,842ZD,3
31-05-2023,0X00D,7
31-05-2023,G48VX,1
31-05-2023,I00XS,29
31-05-2023,I0XGV,1
31-05-2023,K8IM8,6
31-05-2023,KU4KK,1
31-05-2023,OGVGI,7
30-07-2023,DGU2D,5
30-07-2023,D00KD,8
30-07-2023,D2Q2U,32
30-07-2023,IGUQX,6
30-07-2023,IXOUU,2
30-07-2023,IZM6Z,27
30-07-2023,K4S46,21
30-07-2023,K6XDI,13
30-07-2023,K8Q2V,5
30-07-2023,KGZ2X,40
30-07-2023,KKX64,41
30-07-2023,M0VDG,20
30-07-2023,OG4QZ,4
30-07-2023,QK8GZ,3
30-07-2023,QXIG0,101
30-07-2023,S2QSK,18
30-07-2023,SXOU2,2
30-07-2023,U602M,3
30-07-2023,UM20Q,43
30-07-2023,V260M,10
30-07-2023,V8SO4,7
30-07-2023,V0XU2,1
30-07-2023,VXGKZ,9
30-07-2023,VZD8U,10
30-07-2023,XIZDK,5
30-07-2023,X86U8,2
30-07-2023,XDUO0,1
30-07-2023,XMI0X,10
30-07-2023,ZOU28,5
31-07-2023,0SXVZ,15
31-07-2023,2KVDD,2
31-07-2023,468VV,5
31-07-2023,428UQ,6
31-07-2023,4O8V0,40
31-07-2023,4ZX2K,13
31-07-2023,64IVO,5
31-07-2023,64D6G,18
31-07-2023,686UK,1
31-07-2023,6X6GG,16
31-07-2023,8UKOD,13
31-07-2023,8DDDD,8
31-07-2023,0IMX0,13
31-07-2023,0X8KQ,9
31-07-2023,DDZ4K,19
31-07-2023,DGGDQ,18
31-07-2023,DGU2D,5
31-07-2023,D2Q2U,32
31-07-2023,IGUQX,6
31-07-2023,IXOUU,2
31-07-2023,K4S46,21
31-07-2023,K8Q2V,5
31-07-2023,KGZ2X,40
31-07-2023,KKX64,41
31-07-2023,M0VDG,20
31-07-2023,OG4QZ,4
31-07-2023,QK8GZ,3
31-07-2023,QXIG0,101
31-07-2023,S2QSK,18
31-07-2023,SXOU2,2
31-07-2023,U602M,3
31-07-2023,UM20Q,43
31-07-2023,V260M,10
31-07-2023,V8SO4,7
31-07-2023,V0XU2,1
31-07-2023,VXGKZ,9
31-07-2023,VZD8U,10
31-07-2023,XIZDK,5
31-07-2023,X86U8,2
31-07-2023,XDUO0,1
31-07-2023,XMI0X,10
31-07-2023,ZOU28,5
01-08-2023,0SXVZ,15
01-08-2023,20ZDU,43
01-08-2023,2KVDD,2
01-08-2023,42DXM,1
01-08-2023,468VV,5
01-08-2023,428UQ,6
01-08-2023,4O8V0,40
01-08-2023,4ZX2K,21
01-08-2023,64IVO,5
01-08-2023,64D6G,18
01-08-2023,686UK,1
01-08-2023,6X6GG,16
01-08-2023,8UKOD,13
01-08-2023,8DDDD,8
01-08-2023,0IMX0,13
01-08-2023,0X8KQ,9
01-08-2023,D06K6,45
01-08-2023,DDZ4K,30
01-08-2023,DGGDQ,18
01-08-2023,DGU2D,5
01-08-2023,D2Q2U,32
01-08-2023,GQZ2X,7
01-08-2023,GV0OG,4
01-08-2023,IGUQX,6
01-08-2023,IXOUU,2
01-08-2023,K4S46,21
01-08-2023,K6XDI,91
01-08-2023,K8Q2V,5
01-08-2023,KGZ2X,40
01-08-2023,KKX64,41
01-08-2023,M0VDG,20
01-08-2023,OG4QZ,4
01-08-2023,QG22D,1
01-08-2023,QXIG0,101
01-08-2023,S2QSK,18
01-08-2023,SXOU2,2
01-08-2023,UM20Q,78
01-08-2023,V260M,10
01-08-2023,V8SO4,7
01-08-2023,V0XU2,1
01-08-2023,VXGKZ,9
01-08-2023,VZD8U,10
01-08-2023,XIZDK,5
01-08-2023,X86U8,2
01-08-2023,XDUO0,1
01-08-2023,XMI0X,10
01-08-2023,ZOU28,5
02-08-2023,20ZDU,3
02-08-2023,2GZ6G,2
02-08-2023,468VV,11
02-08-2023,48SOX,5
02-08-2023,4O8V0,4
02-08-2023,64IVO,5
02-08-2023,686UK,1
02-08-2023,6X6GG,16
02-08-2023,0X8KQ,9
02-08-2023,DGU2D,5
02-08-2023,DOXQV,2
02-08-2023,D2Q2U,32
02-08-2023,IGUQX,7
02-08-2023,IXOUU,2
02-08-2023,K4S46,21
02-08-2023,K6XDI,23
02-08-2023,K8Q2V,5
02-08-2023,KKX64,15
02-08-2023,KXKS2,2
02-08-2023,OG4QZ,4
02-08-2023,Q0D4X,3
02-08-2023,QG22D,31
02-08-2023,SXOU2,3
02-08-2023,UM20Q,92
02-08-2023,V260M,10
02-08-2023,V8SO4,6
02-08-2023,V0XU2,1
02-08-2023,VXGKZ,9
03-08-2023,20ZDU,1
03-08-2023,2GZ6G,2
03-08-2023,2O6UV,4
03-08-2023,468VV,11
03-08-2023,42IOZ,6
03-08-2023,48SOX,5
03-08-2023,4GID0,401
03-08-2023,4O8V0,4
03-08-2023,64IVO,5
03-08-2023,686UK,1
03-08-2023,6X6GG,16
03-08-2023,88MG2,22
03-08-2023,0XQ8D,1
03-08-2023,DOXQV,2
03-08-2023,DZ08K,5
03-08-2023,D2Q2U,32
03-08-2023,G2M20,1
03-08-2023,IXOUU,2
03-08-2023,K4S46,21
03-08-2023,K4SX6,28
03-08-2023,K6XDI,21
03-08-2023,K8Q2V,5
03-08-2023,KKX64,15
03-08-2023,KXKS2,2
03-08-2023,OG4QZ,2
03-08-2023,Q0D4X,3
03-08-2023,QG22D,31
03-08-2023,SXOU2,11
03-08-2023,UM20Q,57
03-08-2023,V260M,10
03-08-2023,V8SO4,6
03-08-2023,VZD8U,31
04-08-2023,0O8Z0,2
04-08-2023,468VV,11
04-08-2023,4O8V0,4
04-08-2023,4XGZD,40
04-08-2023,64IVO,5
04-08-2023,686UK,3
04-08-2023,6X6GG,16
04-08-2023,0XQ8D,1
04-08-2023,DDZ4K,12
04-08-2023,DOXQV,2
04-08-2023,DZ08K,5
04-08-2023,D2Q2U,32
04-08-2023,DXOSG,10
04-08-2023,G2M20,1
04-08-2023,IDKKM,1
04-08-2023,K26DD,2
04-08-2023,K4S46,21
04-08-2023,K6XDI,5
04-08-2023,K8Q2V,5
04-08-2023,KKX64,15
04-08-2023,OG4QZ,2
04-08-2023,OUVDM,3
04-08-2023,Q0D4X,3
04-08-2023,QDS2S,5
04-08-2023,QG22D,36
04-08-2023,QQMDK,20
04-08-2023,SIDMD,11
04-08-2023,SXOU2,11
04-08-2023,UM20Q,69
04-08-2023,V260M,10
07-08-2023,0O8Z0,2
07-08-2023,468VV,11
07-08-2023,4O8V0,4
07-08-2023,4XGZD,40
07-08-2023,64IVO,5
07-08-2023,686UK,3
07-08-2023,6X6GG,16
07-08-2023,0XQ8D,1
07-08-2023,DDZ4K,12
07-08-2023,DOXQV,2
07-08-2023,DZ08K,5
07-08-2023,D2Q2U,32
07-08-2023,DXOSG,10
07-08-2023,G2M20,1
07-08-2023,IDKKM,1
07-08-2023,K26DD,2
07-08-2023,K4S46,21
07-08-2023,K6XDI,5
07-08-2023,K8Q2V,5
07-08-2023,KKX64,15
07-08-2023,OG4QZ,2
07-08-2023,OUVDM,3
07-08-2023,Q0D4X,3
07-08-2023,QDS2S,5
07-08-2023,QG22D,36
07-08-2023,QQMDK,20
07-08-2023,SIDMD,11
07-08-2023,SXOU2,11
07-08-2023,UM20Q,69
07-08-2023,V260M,10
08-08-2023,44GX2,4
08-08-2023,468VV,11
08-08-2023,4GID0,2
08-08-2023,4O8V0,16
08-08-2023,4USD4,1
08-08-2023,4XGZD,40
08-08-2023,64IVO,5
08-08-2023,686UK,1
08-08-2023,6X6GG,16
08-08-2023,8464Z,10
08-08-2023,0X8KQ,64
08-08-2023,0XQ8D,2
08-08-2023,DDZ4K,49
08-08-2023,DOXQV,22
08-08-2023,DZ08K,6
08-08-2023,D2Q2U,27
08-08-2023,DXOSG,11
08-08-2023,IDKKM,3
08-08-2023,K26DD,2
08-08-2023,K2XGG,10
08-08-2023,K4S46,21
08-08-2023,K6XDI,9
08-08-2023,K00UX,29
08-08-2023,OG4QZ,5
08-08-2023,OKGG6,1
08-08-2023,Q0D4X,3
08-08-2023,QQMDK,20
08-08-2023,SIDMD,11
08-08-2023,UDX48,3
08-08-2023,V260M,10
08-08-2023,V0XU2,6
08-08-2023,X6GX6,2
08-08-2023,XG22X,2
09-08-2023,44GX2,1
09-08-2023,468VV,11
09-08-2023,4USD4,1
09-08-2023,4XGZD,40
09-08-2023,64IVO,5
09-08-2023,686UK,1
09-08-2023,0XQ8D,2
09-08-2023,DDZ4K,53
09-08-2023,DZ08K,6
09-08-2023,D2Q2U,27
09-08-2023,DXOSG,11
09-08-2023,IDKKM,3
09-08-2023,K26DD,2
09-08-2023,K2XGG,10
09-08-2023,K6XDI,3
09-08-2023,K00UX,29
09-08-2023,OG4QZ,6
09-08-2023,OKGG6,1
09-08-2023,Q0D4X,3
09-08-2023,QQMDK,20
09-08-2023,SIDMD,15
09-08-2023,UDX48,3
09-08-2023,V260M,10
09-08-2023,V0XU2,6
09-08-2023,VZD8U,6
09-08-2023,XG22X,2
10-08-2023,44GX2,1
10-08-2023,468VV,11
10-08-2023,4USD4,1
10-08-2023,4XGZD,40
10-08-2023,64IVO,4
10-08-2023,686UK,1
10-08-2023,6X6GG,16
10-08-2023,0XQ8D,2
10-08-2023,DZ08K,6
10-08-2023,D2Q2U,27
10-08-2023,DXOSG,11
10-08-2023,IDKKM,3
10-08-2023,K26DD,2
10-08-2023,K2XGG,10
10-08-2023,K6XDI,15
10-08-2023,K00UX,29
10-08-2023,OG4QZ,6
10-08-2023,OKGG6,1
10-08-2023,QK8GZ,5
10-08-2023,QQMDK,20
10-08-2023,SIDMD,15
10-08-2023,U602M,5
10-08-2023,UDX48,7
10-08-2023,V0XU2,6
10-08-2023,VZD8U,6
10-08-2023,XG22X,2
11-08-2023,44GX2,1
11-08-2023,468VV,11
11-08-2023,4VIZ4,8
11-08-2023,4USD4,1
11-08-2023,4XGZD,40
11-08-2023,686UK,1
11-08-2023,6X6GG,16
11-08-2023,0XQ8D,2
11-08-2023,DZ08K,6
11-08-2023,D2Q2U,27
11-08-2023,DXOSG,11
11-08-2023,IDKKM,3
11-08-2023,K26DD,2
11-08-2023,K2XGG,10
11-08-2023,O0KU6,1
11-08-2023,OG4QZ,6
11-08-2023,OKGG6,2
11-08-2023,QK8GZ,5
11-08-2023,QQMDK,20
11-08-2023,SIDMD,15
11-08-2023,SMKMD,1
11-08-2023,U602M,5
11-08-2023,UDX48,14
11-08-2023,V06GK,2
11-08-2023,V0XU2,6
11-08-2023,XG22X,2
14-08-2023,44GX2,1
14-08-2023,468VV,11
14-08-2023,4VIZ4,8
14-08-2023,4USD4,1
14-08-2023,4XGZD,40
14-08-2023,686UK,1
14-08-2023,6X6GG,16
14-08-2023,0XQ8D,2
14-08-2023,DZ08K,6
14-08-2023,D2Q2U,27
14-08-2023,DXOSG,11
14-08-2023,IDKKM,3
14-08-2023,K26DD,2
14-08-2023,K2XGG,10
14-08-2023,O0KU6,1
14-08-2023,OG4QZ,6
14-08-2023,OKGG6,2
14-08-2023,QK8GZ,5
14-08-2023,QQMDK,20
14-08-2023,SIDMD,15
14-08-2023,SMKMD,1
14-08-2023,U602M,5
14-08-2023,UDX48,14
14-08-2023,V06GK,2
14-08-2023,V0XU2,6
14-08-2023,XG22X,2
15-08-2023,44GX2,1
15-08-2023,468VV,11
